station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
TV_CL,Huyện Càng Long - Trà Vinh,Trà Vinh,Tra Vinh,Càng Long,9.9667,106.2,2026-03-09 15:15:50,2026-03-09 22:15:00,openmeteo,medium,25.1,32.9,23.2,27.3,88.0,96.0,43.0,72.2,1012.8,1014.7,1008.3,1011.7,10.5,26.3,4.2,12.3,106.0,87.1,0.0,0.2,0.0,0.0,0.5,66.0,73.0,25.0,62.0,8.0,18.0,7.0,6.0,5.0,,Bao_cao_20260309_151622.xlsx,20260309,,Tra Vinh
TV_CN,Huyện Cầu Ngang - Trà Vinh,Trà Vinh,Tra Vinh,Cầu Ngang,9.8,106.4333,2026-03-09 15:15:53,2026-03-09 22:15:00,openmeteo,medium,25.0,31.9,24.0,27.2,89.0,93.0,43.0,71.9,1012.9,1014.7,1008.7,1011.7,10.5,30.4,6.3,16.1,98.0,84.0,0.0,0.3,0.0,0.0,0.6,44.0,86.0,18.0,49.0,8.0,14.0,7.0,7.0,1.0,,Bao_cao_20260309_151622.xlsx,20260309,,Tra Vinh
TV_TV,Thành phố Trà Vinh - Trà Vinh,Trà Vinh,Tra Vinh,Trà Vinh,9.9347,106.3453,2026-03-09 16:55:25,2026-03-09 16:45:00,openmeteo,medium,29.8,32.2,23.9,27.3,58.0,93.0,43.0,71.4,1010.0,1014.7,1008.6,1011.7,17.3,29.4,5.1,15.2,88.0,85.2,0.0,0.2,0.0,0.0,0.6,64.0,86.0,37.0,52.0,15.0,18.0,3.0,9.0,30.0,,Bao_cao_20260309_165558.xlsx,20260309,,Tra Vinh
TV_CL,Huyện Càng Long - Trà Vinh,Trà Vinh,Tra Vinh,Càng Long,9.9667,106.2,2026-03-09 16:55:27,2026-03-09 16:45:00,openmeteo,medium,30.4,32.9,23.2,27.3,57.0,96.0,43.0,72.2,1009.7,1014.7,1008.3,1011.7,13.0,26.3,4.2,12.3,93.0,87.1,0.0,0.2,0.0,0.0,0.5,53.0,70.0,33.0,58.0,12.0,20.0,8.0,6.0,24.0,,Bao_cao_20260309_165558.xlsx,20260309,,Tra Vinh
TV_CN,Huyện Cầu Ngang - Trà Vinh,Trà Vinh,Tra Vinh,Cầu Ngang,9.8,106.4333,2026-03-09 16:55:29,2026-03-09 16:45:00,openmeteo,medium,29.6,31.9,24.0,27.2,60.0,93.0,43.0,71.9,1010.0,1014.7,1008.7,1011.7,18.4,30.4,6.3,16.1,84.0,84.0,0.0,0.3,0.0,0.0,0.6,70.0,94.0,19.0,64.0,6.0,13.0,2.0,9.0,3.0,,Bao_cao_20260309_165558.xlsx,20260309,,Tra Vinh
TV_TV,Thành phố Trà Vinh - Trà Vinh,Trà Vinh,Tra Vinh,Trà Vinh,9.9347,106.3453,2026-03-09 17:21:38,2026-03-09 17:15:00,openmeteo,medium,29.2,32.2,23.9,27.3,61.0,93.0,43.0,71.4,1010.3,1014.7,1008.6,1011.7,16.9,29.4,5.1,15.2,88.0,85.2,0.0,0.2,0.0,0.0,0.6,23.0,95.0,20.0,57.0,7.0,20.0,8.0,6.0,0.0,,Bao_cao_20260309_172212.xlsx,20260309,,Tra Vinh
TV_CL,Huyện Càng Long - Trà Vinh,Trà Vinh,Tra Vinh,Càng Long,9.9667,106.2,2026-03-09 17:21:41,2026-03-09 17:15:00,openmeteo,medium,29.8,32.9,23.2,27.3,58.0,96.0,43.0,72.2,1010.0,1014.7,1008.3,1011.7,13.0,26.3,4.2,12.3,95.0,87.1,0.0,0.2,0.0,0.0,0.5,70.0,74.0,16.0,38.0,7.0,13.0,6.0,7.0,23.0,,Bao_cao_20260309_172212.xlsx,20260309,,Tra Vinh
TV_CN,Huyện Cầu Ngang - Trà Vinh,Trà Vinh,Tra Vinh,Cầu Ngang,9.8,106.4333,2026-03-09 17:21:43,2026-03-09 17:15:00,openmeteo,medium,28.9,31.9,24.0,27.2,63.0,93.0,43.0,71.9,1010.3,1014.7,1008.7,1011.7,17.7,30.4,6.3,16.1,84.0,84.0,0.0,0.3,0.0,0.0,0.6,73.0,78.0,40.0,42.0,8.0,18.0,3.0,7.0,8.0,,Bao_cao_20260309_172212.xlsx,20260309,,Tra Vinh
TV_TV,Thành phố Trà Vinh - Trà Vinh,Trà Vinh,Tra Vinh,Trà Vinh,9.9347,106.3453,2026-03-09 17:47:48,2026-03-09 17:45:00,openmeteo,medium,28.2,32.2,23.9,27.3,65.0,93.0,43.0,71.4,1010.7,1014.7,1008.6,1011.7,15.1,29.4,5.1,15.2,87.0,85.2,0.0,0.2,0.0,0.0,0.6,28.0,93.0,37.0,44.0,8.0,10.0,4.0,11.0,13.0,,Bao_cao_20260309_174821.xlsx,20260309,,Tra Vinh
TV_CL,Huyện Càng Long - Trà Vinh,Trà Vinh,Tra Vinh,Càng Long,9.9667,106.2,2026-03-09 17:47:50,2026-03-09 17:45:00,openmeteo,medium,28.9,32.9,23.2,27.3,63.0,96.0,43.0,72.2,1010.5,1014.7,1008.3,1011.7,13.1,26.3,4.2,12.3,98.0,87.1,0.0,0.2,0.0,0.0,0.5,34.0,74.0,22.0,57.0,8.0,13.0,8.0,12.0,9.0,,Bao_cao_20260309_174821.xlsx,20260309,,Tra Vinh
TV_CN,Huyện Cầu Ngang - Trà Vinh,Trà Vinh,Tra Vinh,Cầu Ngang,9.8,106.4333,2026-03-09 17:47:52,2026-03-09 17:45:00,openmeteo,medium,28.0,31.9,24.0,27.2,67.0,93.0,43.0,71.9,1010.7,1014.7,1008.7,1011.7,15.9,30.4,6.3,16.1,84.0,84.0,0.0,0.3,0.0,0.0,0.6,50.0,60.0,27.0,51.0,14.0,13.0,2.0,6.0,25.0,,Bao_cao_20260309_174821.xlsx,20260309,,Tra Vinh
TV_TV,Thành phố Trà Vinh - Trà Vinh,Trà Vinh,Tra Vinh,Trà Vinh,9.9347,106.3453,2026-03-09 18:14:12,2026-03-09 18:00:00,openmeteo,medium,27.9,32.2,23.9,27.3,67.0,93.0,43.0,71.4,1010.9,1014.7,1008.6,1011.7,14.8,29.4,5.1,15.2,87.0,85.2,0.0,0.2,0.0,0.0,0.6,49.0,63.0,40.0,34.0,6.0,14.0,2.0,6.0,20.0,,Bao_cao_20260309_181445.xlsx,20260309,,Tra Vinh
TV_CL,Huyện Càng Long - Trà Vinh,Trà Vinh,Tra Vinh,Càng Long,9.9667,106.2,2026-03-09 18:14:14,2026-03-09 18:00:00,openmeteo,medium,28.5,32.9,23.2,27.3,64.0,96.0,43.0,72.2,1010.7,1014.7,1008.3,1011.7,13.1,26.3,4.2,12.3,99.0,87.1,0.0,0.2,0.0,0.0,0.5,48.0,74.0,34.0,64.0,5.0,19.0,8.0,6.0,9.0,,Bao_cao_20260309_181445.xlsx,20260309,,Tra Vinh
TV_CN,Huyện Cầu Ngang - Trà Vinh,Trà Vinh,Tra Vinh,Cầu Ngang,9.8,106.4333,2026-03-09 18:14:16,2026-03-09 18:00:00,openmeteo,medium,27.7,31.9,24.0,27.2,68.0,93.0,43.0,71.9,1010.9,1014.7,1008.7,1011.7,15.2,30.4,6.3,16.1,83.0,84.0,0.0,0.3,0.0,0.0,0.6,21.0,63.0,16.0,64.0,6.0,10.0,3.0,8.0,3.0,,Bao_cao_20260309_181445.xlsx,20260309,,Tra Vinh
TV_TV,Thành phố Trà Vinh - Trà Vinh,Trà Vinh,Tra Vinh,Trà Vinh,9.9347,106.3453,2026-03-10 05:15:47,2026-03-10 12:15:00,openmeteo,medium,31.9,32.8,24.1,27.5,52.0,89.0,45.0,70.1,1012.4,1014.7,1008.3,1011.6,14.1,28.0,7.6,17.0,86.0,88.5,0.0,0.2,0.0,0.0,0.2,25.0,73.0,36.0,70.0,15.0,17.0,4.0,6.0,16.0,Không mưa,cleaned_merge_merged_vrain_data_20260312_093602.csv,20260312,,Tra Vinh
